#lx2: 81
#ly2: 81
#triangle: 1
#COVARIANCE (DATA)
#            (X,81, MeV ,E (eV))  (Y,81,MeV,EN) (Z,6561,PER-CENT,COR)
             4.384 4.483 4.487 4.57  4.558 4.631 4.625 4.707 4.697 4.788 4.935 5.38  5.747 6.098 6.473 6.833 7.209 7.571 7.975 9.92  11.52 12.68 14.23 16.94 18.05 19.13 19.99 20.83 21.58 21.79 23.35 25.11 26.16 26.73 28.06 30.55 35.99 47.36 67.41 78.87 87.28 100   87.84 78.04 68.63 61.35 51.1  42.89 37.57 33.58 30.48 28.06 26    24.33 22.95 21.77 20.82 19.52 18.45 17.16 16.05 15.21 14.55 14.09 13.85 13.58 13.5  13.41 13.32 13.08 12.92 12.82 12.78 12.5  11.94 11.47 10.54 7.184 6.193 0     0    
             4.342 4.447 4.451 4.537 4.522 4.597 4.592 4.676 4.667 4.758 5.004 5.356 5.827 6.182 6.656 7.12  7.502 7.962 8.376 10.64 12.48 13.87 15.57 18.69 20.05 21.16 22.01 22.87 23.6  23.8  24.83 24.87 23.55 22.43 21.78 21.81 24.71 33.98 54.56 68.31 80.57 87.84 100   85.31 78.26 71.62 60.78 50.89 43.74 38.44 34.15 30.75 27.9  25.55 23.74 22.25 20.97 19.38 18.12 16.59 15.32 14.44 13.84 13.44 13.12 12.88 12.81 12.74 12.78 12.58 12.59 12.64 12.64 12.42 11.71 11.11 10.13 7.171 6.066 0     0    
             4.711 4.726 4.83  4.819 4.806 4.884 4.879 4.966 4.958 5.051 5.307 5.672 6.155 6.52  7.011 7.488 7.881 8.354 8.784 11.22 13.11 14.66 16.53 20.21 21.84 23.31 24.38 25.45 26.39 26.66 28    27.49 24.31 21.6  18.49 15.34 14.05 18.64 35.99 50.51 65.84 78.04 85.31 100   87.15 83.18 74.1  63.79 55.47 48.69 42.92 38.02 33.88 30.46 27.49 25.2  23.35 20.87 18.88 16.47 14.53 13.22 12.43 11.81 11.38 11.1  11.07 10.92 10.88 10.72 10.79 11.1  11.41 11.43 10.88 10.24 9.249 7.302 6.146 0     0    
             5.512 5.538 5.651 5.645 5.639 5.725 5.725 5.72  5.818 5.815 6.001 6.421 6.756 7.17  7.509 7.935 8.376 8.692 9.167 11.33 13.07 14.52 16.3  19.92 21.72 23.34 24.74 26.28 27.52 28    30.24 31.05 28.28 25.29 21.57 16.89 13.22 14.02 27.02 40.02 55.11 68.63 78.26 87.15 100   87.65 81.61 72.85 64.87 57.71 51.41 45.86 40.83 36.42 32.6  29.74 27.32 23.94 21.2  17.8  15.22 13.27 11.96 11.03 10.28 9.994 9.78  9.673 9.564 9.254 9.214 9.498 10.06 10.47 10.2  9.649 8.652 7.567 6.359 0     0    
             6.56  6.605 6.627 6.633 6.634 6.631 6.64  6.744 6.751 6.755 6.885 7.179 7.49  7.773 8.082 8.376 8.682 8.964 9.297 11.07 12.52 13.69 15.2  18.47 20.36 22.11 23.65 25.41 27.12 27.83 31.06 33.65 32.02 29.64 25.88 21.03 16.08 14.52 23.49 34.46 48.04 61.35 71.62 83.18 87.65 100   85.54 79.04 71.94 65.14 58.8  52.94 47.48 42.56 38.1  34.77 31.76 27.69 24.44 20.14 16.77 14.29 12.43 11.2  10.24 9.58  9.42  9.12  8.941 8.363 8.222 8.478 9.181 9.745 9.733 9.211 8.276 7.819 6.593 0     0    
             8.533 8.512 8.558 8.586 8.502 8.529 8.556 8.579 8.502 8.522 8.542 8.604 8.78  8.812 8.977 9.121 9.169 9.295 9.456 10.29 10.88 11.53 12.42 14.58 16.16 17.91 19.61 21.64 23.72 24.66 29.32 35.22 36.47 35.36 32.91 28.74 23.44 19.34 22.8  29.9  40.01 51.1  60.78 74.1  81.61 85.54 100   85.37 80.79 75.48 69.87 64.15 58.55 53.13 48.11 44.17 40.67 35.71 31.46 25.98 21.29 17.9  15.36 13.44 11.88 11.05 10.61 10.27 9.935 8.748 8.089 8.118 8.557 9.103 9.173 8.716 7.816 7.757 6.843 0     0    
             10.51 10.42 10.38 10.33 10.37 10.32 10.26 10.3  10.24 10.28 10.19 10.01 9.944 9.83  9.739 9.732 9.622 9.594 9.468 9.245 9.089 9.084 9.128 9.961 11.04 12.42 13.97 15.94 18.09 19.19 24.84 33.12 37.06 37.55 36.68 33.97 29.5  24.67 24.28 28.09 34.7  42.89 50.89 63.79 72.85 79.04 85.37 100   85.4  82.16 77.93 73.21 68.14 62.93 57.79 53.8  49.99 44.68 39.95 33.48 28.12 23.93 20.89 18.3  16.32 15.02 14.53 14.02 13.5  11.77 10.4  9.8   9.717 9.767 9.49  8.554 7.372 7.203 6.787 0     0    
             11.97 11.91 11.89 11.85 11.8  11.76 11.72 11.67 11.62 11.67 11.54 11.28 11.11 10.9  10.71 10.49 10.38 10.14 10    9.108 8.343 8.028 7.559 7.253 7.769 8.761 10.03 11.81 13.92 15.05 20.74 29.97 35.43 36.98 37.38 35.97 32.62 28.1  25.9  27.62 31.74 37.57 43.74 55.47 64.87 71.94 80.79 85.4  100   85.06 82.36 78.94 74.75 70.26 65.69 61.9  58.16 52.9  48.15 41.55 35.86 31.24 27.77 24.89 22.64 21.16 20.46 19.86 19.24 17.05 14.91 13.78 12.88 11.91 10.7  9.087 7.351 6.374 6.766 0     0    
             12.94 12.78 12.77 12.73 12.68 12.66 12.63 12.57 12.54 12.48 12.38 12.06 11.84 11.57 11.43 11.15 10.88 10.69 10.49 9.283 8.262 7.607 6.824 5.781 5.906 6.608 7.581 9.025 10.82 11.72 17.2  26.53 32.78 34.88 36.23 35.86 33.52 29.6  26.63 27.19 29.58 33.58 38.44 48.69 57.71 65.14 75.48 82.16 85.06 100   84.72 82.39 79.33 75.74 71.63 68.36 65.06 60.09 55.51 49.02 43.38 38.76 35.15 32    29.63 27.92 27.23 26.52 25.79 23.27 20.61 18.73 16.93 14.89 12.5  9.87  7.618 5.457 6.643 0     0    
             13.57 13.41 13.4  13.37 13.32 13.3  13.27 13.21 13.19 13.25 13.04 12.86 12.53 12.39 12.16 11.89 11.64 11.46 11.28 10.07 9.029 8.319 7.384 6.014 5.835 6.08  6.726 7.957 9.415 10.21 15.04 23.96 30.2  32.71 34.55 34.81 33.27 30.07 26.97 26.74 27.85 30.48 34.15 42.92 51.41 58.8  69.87 77.93 82.36 84.72 100   84.29 82.43 79.72 76.51 73.71 70.84 66.62 62.45 56.34 50.86 46.4  42.73 39.69 37.16 35.44 34.61 33.9  33.16 30.26 27.12 24.77 21.81 18.59 14.92 11.08 8.04  4.663 6.679 0     0    
             13.81 13.76 13.63 13.6  13.66 13.64 13.6  13.55 13.52 13.47 13.36 13.26 13.03 12.87 12.63 12.46 12.3  12.12 11.92 10.99 10.05 9.336 8.53  6.971 6.58  6.744 7.047 7.908 9.152 9.696 13.82 21.78 27.69 30.17 32.23 32.93 32.13 29.62 26.77 26.01 26.4  28.06 30.75 38.02 45.86 52.94 64.15 73.21 78.94 82.39 84.29 100   84.03 82.41 80.12 78.1  75.65 71.93 68.49 62.99 57.92 53.72 50.08 47.11 44.66 42.89 42.04 41.31 40.58 37.49 33.92 31.08 27.16 22.56 17.59 12.52 8.702 3.909 6.829 0     0    
             13.86 13.81 13.79 13.76 13.69 13.66 13.62 13.69 13.64 13.58 13.58 13.44 13.4  13.32 13.16 13.08 13    12.9  12.79 12.21 11.43 11.04 10.22 8.812 8.319 8.253 8.471 8.958 9.83  10.26 13.52 20.35 25.54 27.88 30.1  31.05 30.73 28.78 26.25 25.33 25.09 26    27.9  33.88 40.83 47.48 58.55 68.14 74.75 79.33 82.43 84.03 100   84.13 82.6  81.15 79.44 76.43 73.51 68.77 64.24 60.33 56.96 54.17 51.64 49.97 49.23 48.49 47.72 44.58 40.69 37.29 32.5  26.75 20.4  14.18 9.424 3.41  6.999 0     0    
             13.55 13.6  13.57 13.53 13.58 13.55 13.5  13.55 13.51 13.55 13.52 13.55 13.59 13.57 13.59 13.58 13.57 13.54 13.51 13.33 13.03 12.83 12.32 11.17 10.7  10.4  10.39 10.64 11.27 11.44 14.09 19.35 23.84 25.94 27.94 28.96 29.07 27.65 25.53 24.57 23.95 24.33 25.55 30.46 36.42 42.56 53.13 62.93 70.26 75.74 79.72 82.41 84.13 100   84.29 83.35 82.08 79.9  77.55 73.67 69.67 66.16 63.09 60.45 58.12 56.53 55.78 55    54.22 51.13 47.03 43.34 37.65 30.83 23.23 15.95 10.36 2.994 7.248 0     0    
             13.27 13.2  13.28 13.23 13.27 13.22 13.27 13.33 13.27 13.33 13.37 13.45 13.65 13.69 13.88 13.92 13.98 14.13 14.17 14.57 14.6  14.68 14.48 13.67 13.2  12.93 12.69 12.84 13.1  13.15 14.92 19.05 22.57 24.32 26    27.11 27.31 26.33 24.62 23.64 22.98 22.95 23.74 27.49 32.6  38.1  48.11 57.79 65.69 71.63 76.51 80.12 82.6  84.29 100   84.43 83.66 82.16 80.49 77.34 73.99 70.89 68.23 65.77 63.62 62.09 61.32 60.66 59.98 56.8  52.76 48.64 42.45 34.6  25.85 17.51 11.34 2.757 7.581 0     0    
             12.77 12.79 12.75 12.82 12.84 12.79 12.84 12.88 12.94 12.87 12.99 13.23 13.36 13.58 13.82 13.93 14.16 14.25 14.47 15.2  15.55 15.77 15.84 15.32 14.98 14.58 14.37 14.26 14.26 14.19 15.46 18.57 21.37 22.9  24.39 25.34 25.64 24.99 23.59 22.81 21.99 21.77 22.25 25.2  29.74 34.77 44.17 53.8  61.9  68.36 73.71 78.1  81.15 83.35 84.43 100   84.29 83.52 82.13 79.63 76.79 74.11 71.62 69.33 67.37 65.79 65.13 64.44 63.89 60.76 56.65 52.35 45.66 37.24 27.68 18.71 12.02 2.608 7.784 0     0    
             12.22 12.24 12.3  12.36 12.38 12.43 12.47 12.39 12.43 12.48 12.68 12.98 13.28 13.56 13.75 14.04 14.34 14.49 14.78 15.88 16.54 17.05 17.4  17.34 17    16.62 16.3  15.95 15.84 15.79 16.43 18.64 20.75 21.87 23.02 23.92 24.31 23.86 22.85 22.12 21.36 20.82 20.97 23.35 27.32 31.76 40.67 49.99 58.16 65.06 70.84 75.65 79.44 82.08 83.66 84.29 100   84.18 83.41 81.39 78.98 76.72 74.52 72.43 70.53 69.18 68.48 67.91 67.2  64.26 60.22 55.76 48.81 39.7  29.55 19.93 12.71 2.665 8.033 0     0    
             11.35 11.46 11.52 11.55 11.57 11.61 11.63 11.65 11.7  11.84 11.99 12.41 12.86 13.15 13.61 13.92 14.37 14.68 15.01 16.67 17.8  18.5  19.33 19.76 19.52 19.15 18.71 18.25 17.91 17.74 17.76 18.46 19.54 20.12 21.04 21.63 21.99 21.88 21.38 20.9  20.11 19.52 19.38 20.87 23.94 27.69 35.71 44.68 52.9  60.09 66.62 71.93 76.43 79.9  82.16 83.52 84.18 100   84.42 83.39 81.58 79.8  77.98 76.31 74.56 73.41 72.82 72.21 71.6  68.82 64.78 60.26 52.79 43.11 32.06 21.6  13.77 2.755 8.427 0     0    
             10.57 10.66 10.71 10.85 10.85 10.87 10.89 11.02 11.04 11.07 11.4  11.84 12.43 12.87 13.35 13.81 14.29 14.75 15.25 17.47 18.94 19.98 21.01 22.05 21.91 21.68 21.14 20.58 20.14 19.72 19.13 18.62 18.84 19    19.55 19.82 20.13 20.19 20.19 19.79 19.09 18.45 18.12 18.88 21.2  24.44 31.46 39.95 48.15 55.51 62.45 68.49 73.51 77.55 80.49 82.13 83.41 84.42 100   84.55 83.37 81.94 80.51 79.1  77.65 76.55 76.06 75.56 75.06 72.42 68.52 63.95 56.22 45.97 34.24 23.17 14.84 2.94  8.936 0     0    
             9.232 9.405 9.545 9.55  9.648 9.655 9.769 9.88  9.888 10.02 10.38 11.02 11.69 12.33 12.91 13.59 14.17 14.75 15.35 18.28 20.41 21.92 23.44 25.35 25.41 25.19 24.68 23.91 23.25 22.74 21.35 19.29 18.05 17.66 17.48 17.48 17.54 17.82 18.29 18.28 17.82 17.16 16.59 16.47 17.8  20.14 25.98 33.48 41.55 49.02 56.34 62.99 68.77 73.67 77.34 79.63 81.39 83.39 84.55 100   84.96 84.31 83.28 82.34 81.25 80.43 80.02 79.46 79.04 76.88 73.19 68.64 60.75 49.85 37.37 25.52 16.4  3.666 9.652 0     0    
             8.012 8.273 8.283 8.384 8.468 8.57  8.669 8.767 8.759 8.878 9.398 10.13 10.91 11.67 12.47 13.15 13.97 14.66 15.28 18.86 21.46 23.23 25.24 27.77 28.16 28.05 27.42 26.7  25.82 25.2  23.24 19.82 17.58 16.6  15.9  15.45 15.34 15.79 16.57 16.9  16.64 16.05 15.32 14.53 15.22 16.77 21.29 28.12 35.86 43.38 50.86 57.92 64.24 69.67 73.99 76.79 78.98 81.58 83.37 84.96 100   85.29 84.88 84.27 83.57 82.92 82.6  82.27 81.8  79.98 76.65 72.26 64.32 53.06 40.12 27.61 17.99 4.522 10.48 0     0    
             6.918 7.154 7.261 7.35  7.421 7.507 7.593 7.678 7.772 7.879 8.451 9.301 10.2  10.97 11.9  12.71 13.54 14.37 15.13 19.18 22.17 24.22 26.63 29.67 30.26 30.27 29.66 28.84 27.86 27.13 24.74 20.48 17.34 15.86 14.85 13.9  13.68 14.12 15.28 15.69 15.74 15.21 14.44 13.22 13.27 14.29 17.9  23.93 31.24 38.76 46.4  53.72 60.33 66.16 70.89 74.11 76.72 79.8  81.94 84.31 85.29 100   85.63 85.41 84.83 84.48 84.25 83.88 83.65 82.07 79.09 74.98 67.09 55.84 42.49 29.65 19.58 5.649 11.45 0     0    
             6.056 6.27  6.479 6.554 6.614 6.688 6.764 6.952 7.035 7.134 7.766 8.634 9.559 10.46 11.42 12.38 13.24 14.1  15.02 19.38 22.8  25.04 27.62 31.31 31.96 32.09 31.49 30.7  29.61 28.92 26.22 21.06 17.37 15.49 14.13 12.99 12.49 12.85 14.22 14.94 15.03 14.55 13.84 12.43 11.96 12.43 15.36 20.89 27.77 35.15 42.73 50.08 56.96 63.09 68.23 71.62 74.52 77.98 80.51 83.28 84.88 85.63 100   85.98 85.68 85.37 85.22 85.09 84.8  83.62 81.01 77.05 69.46 58.17 44.63 31.63 21.18 6.832 12.36 0     0    
             5.277 5.471 5.67  5.736 5.9   5.963 6.142 6.208 6.281 6.486 7.075 7.975 9.049 9.994 10.99 11.99 13.02 13.92 14.89 19.5  23.16 25.49 28.39 32.51 33.37 33.48 32.88 32.12 31.06 30.25 27.37 21.69 17.52 15.33 13.57 12.21 11.49 11.74 13.28 14.17 14.42 14.09 13.44 11.81 11.03 11.2  13.44 18.3  24.89 32    39.69 47.11 54.17 60.45 65.77 69.33 72.43 76.31 79.1  82.34 84.27 85.41 85.98 100   86.14 86.02 85.84 85.8  85.63 84.7  82.34 78.79 71.37 60.29 46.86 33.54 22.7  8.095 13.37 0     0    
             4.644 4.936 5.013 5.183 5.227 5.393 5.452 5.623 5.689 5.887 6.439 7.499 8.622 9.616 10.67 11.72 12.68 13.65 14.68 19.59 23.39 25.95 29.08 33.4  34.34 34.56 34.1  33.35 32.18 31.39 28.31 22.33 17.63 15.23 13.3  11.66 10.81 11.03 12.59 13.64 14.04 13.85 13.12 11.38 10.28 10.24 11.88 16.32 22.64 29.63 37.16 44.66 51.64 58.12 63.62 67.37 70.53 74.56 77.65 81.25 83.57 84.83 85.68 86.14 100   86.27 86.32 86.24 86.17 85.53 83.53 80.31 73.27 62.37 48.9  35.47 24.31 9.543 14.5  0     0    
             4.122 4.402 4.585 4.748 4.788 4.947 5.113 5.167 5.339 5.421 6.059 7.185 8.265 9.328 10.45 11.47 12.5  13.53 14.53 19.59 23.49 26.2  29.35 33.91 35.07 35.28 34.82 34.08 32.91 32.14 29.12 22.75 17.84 15.31 13.13 11.28 10.35 10.48 12.13 13.21 13.75 13.58 12.88 11.1  9.994 9.58  11.05 15.02 21.16 27.92 35.44 42.89 49.97 56.53 62.09 65.79 69.18 73.41 76.55 80.43 82.92 84.48 85.37 86.02 86.27 100   86.46 86.5  86.4  85.94 84.23 81.3  74.59 63.86 50.48 37.02 25.76 10.75 15.34 0     0    
             3.916 4.192 4.372 4.532 4.68  4.726 4.889 4.942 5.111 5.302 5.929 7.034 8.094 9.25  10.35 11.35 12.37 13.38 14.48 19.57 23.52 26.31 29.53 34.15 35.29 35.63 35.16 34.42 33.28 32.51 29.38 22.95 17.86 15.26 13.02 11.24 10.13 10.32 11.91 12.99 13.66 13.5  12.81 11.07 9.78  9.42  10.61 14.53 20.46 27.23 34.61 42.04 49.23 55.78 61.32 65.13 68.48 72.82 76.06 80.02 82.6  84.25 85.22 85.84 86.32 86.46 100   86.51 86.55 86.13 84.73 81.88 75.2  64.69 51.27 37.92 26.43 11.37 15.86 0     0    
             3.713 4.095 4.161 4.319 4.465 4.618 4.669 4.83  4.998 5.076 5.802 6.888 8.04  9.072 10.16 11.25 12.35 13.36 14.43 19.56 23.56 26.43 29.6  34.42 35.54 35.88 35.55 34.81 33.67 32.92 29.63 23.16 18.02 15.34 13.03 11.07 9.912 10.05 11.79 12.89 13.56 13.41 12.74 10.92 9.673 9.12  10.27 14.02 19.86 26.52 33.9  41.31 48.49 55    60.66 64.44 67.91 72.21 75.56 79.46 82.27 83.88 85.09 85.8  86.24 86.5  86.51 100   86.56 86.26 85.03 82.26 75.82 65.4  52.18 38.7  27.11 11.97 16.28 0     0    
             3.619 3.885 4.06  4.215 4.249 4.4   4.559 4.608 4.772 4.96  5.565 6.743 7.878 8.998 10.07 11.15 12.24 13.22 14.28 19.56 23.62 26.45 29.71 34.59 35.83 36.15 35.83 34.97 33.97 33.19 29.82 23.38 18.07 15.31 13.06 10.92 9.823 9.897 11.56 12.79 13.46 13.32 12.78 10.88 9.564 8.941 9.935 13.5  19.24 25.79 33.16 40.58 47.72 54.22 59.98 63.89 67.2  71.6  75.06 79.04 81.8  83.65 84.8  85.63 86.17 86.4  86.55 86.56 100   86.35 85.2  82.67 76.44 66.09 52.97 39.47 27.88 12.67 16.8  0     0    
             2.813 3.17  3.334 3.48  3.615 3.646 3.796 3.948 4.103 4.283 4.957 6.17  7.347 8.402 9.627 10.74 11.88 12.92 14.03 19.45 23.63 26.55 30.11 35.27 36.54 36.96 36.76 36.05 34.94 34.18 30.89 24.2  18.51 15.7  13.05 10.79 9.353 9.187 10.89 12.15 12.97 13.08 12.58 10.72 9.254 8.363 8.748 11.77 17.05 23.27 30.26 37.49 44.58 51.13 56.8  60.76 64.26 68.82 72.42 76.88 79.98 82.07 83.62 84.7  85.53 85.94 86.13 86.26 86.35 100   86.35 84.49 79.28 69.84 57.22 43.83 31.62 16.15 19.42 0     0    
             2.042 2.377 2.531 2.667 2.794 2.924 3.064 3.208 3.353 3.526 4.266 5.52  6.732 7.826 8.985 10.15 11.34 12.41 13.47 19.02 23.31 26.3  29.91 35.27 36.73 37.34 37.12 36.54 35.58 34.86 31.75 25.06 19.31 16.19 13.39 10.9  9.126 8.831 10.33 11.62 12.67 12.92 12.59 10.79 9.214 8.222 8.089 10.4  14.91 20.61 27.12 33.92 40.69 47.03 52.76 56.65 60.22 64.78 68.52 73.19 76.65 79.09 81.01 82.34 83.53 84.23 84.73 85.03 85.2  86.35 100   86.55 83.1  75.32 63.84 50.83 38.07 22.09 23.73 0     0    
             1.475 1.9   2.047 2.284 2.406 2.531 2.666 2.806 2.945 3.113 3.826 5.035 6.211 7.378 8.499 9.622 10.77 11.81 12.94 18.32 22.57 25.46 29.06 34.46 35.95 36.54 36.53 36.08 35.25 34.53 31.58 25.33 19.78 16.8  13.89 11.32 9.331 8.803 10.23 11.41 12.45 12.82 12.64 11.1  9.498 8.478 8.118 9.8   13.78 18.73 24.77 31.08 37.29 43.34 48.64 52.35 55.76 60.26 63.95 68.64 72.26 74.98 77.05 78.79 80.31 81.3  81.88 82.26 82.67 84.49 86.55 100   86.02 80.44 70.72 58.59 45.42 28.98 28.59 0     0    
             1.241 1.545 1.79  1.919 2.04  2.163 2.294 2.434 2.568 2.732 3.433 4.633 5.69  6.735 7.849 8.858 9.883 10.92 11.92 16.9  20.75 23.46 26.73 31.69 33.1  33.86 33.8  33.57 32.98 32.4  30.14 24.76 19.9  17.25 14.54 12.04 10.1  9.232 10.26 11.39 12.29 12.78 12.64 11.41 10.06 9.181 8.557 9.717 12.88 16.93 21.81 27.16 32.5  37.65 42.45 45.66 48.81 52.79 56.22 60.75 64.32 67.09 69.46 71.37 73.27 74.59 75.2  75.82 76.44 79.28 83.1  86.02 100   86.09 79.55 69.58 56.5  39.36 35.33 0     0    
             1.211 1.609 1.749 1.882 2.006 2.134 2.267 2.41  2.546 2.607 3.215 4.244 5.23  6.103 7.036 7.866 8.712 9.569 10.39 14.63 17.89 20.05 22.84 26.94 28.28 28.95 29.1  29.07 28.57 28.25 26.74 22.83 19.16 16.91 14.8  12.6  10.9  9.972 10.67 11.5  12.23 12.5  12.42 11.43 10.47 9.745 9.103 9.767 11.91 14.89 18.59 22.56 26.75 30.83 34.6  37.24 39.7  43.11 45.97 49.85 53.06 55.84 58.17 60.29 62.37 63.86 64.69 65.4  66.09 69.84 75.32 80.44 86.09 100   86.67 79.92 68.11 50.68 41.75 0     0    
             1.443 1.74  1.884 2.027 2.16  2.2   2.339 2.394 2.535 2.602 3.147 3.868 4.636 5.294 6.004 6.707 7.327 7.958 8.643 11.78 14.2  15.93 17.93 21.12 22.06 22.66 22.88 23.01 22.85 22.76 21.93 19.68 17.41 15.84 14.41 12.73 11.33 10.53 10.9  11.39 11.87 11.94 11.71 10.88 10.2  9.733 9.173 9.49  10.7  12.5  14.92 17.59 20.4  23.23 25.85 27.68 29.55 32.06 34.24 37.37 40.12 42.49 44.63 46.86 48.9  50.48 51.27 52.18 52.97 57.22 63.84 70.72 79.55 86.67 100   87.01 77.84 60.62 45.92 0     0    
             1.669 1.972 2.027 2.182 2.23  2.286 2.337 2.501 2.552 2.627 3.029 3.569 4.05  4.614 5.032 5.539 5.955 6.39  6.854 9.013 10.69 11.84 13.13 15.39 16.08 16.63 16.8  16.99 17.14 17.04 17    16.22 15.08 14.25 13.35 12.36 11.42 10.88 11.11 11.47 11.58 11.47 11.11 10.24 9.649 9.211 8.716 8.554 9.087 9.87  11.08 12.52 14.18 15.95 17.51 18.71 19.93 21.6  23.17 25.52 27.61 29.65 31.63 33.54 35.47 37.02 37.92 38.7  39.47 43.83 50.83 58.59 69.58 79.92 87.01 100   85.31 69.24 47.09 0     0    
             1.767 1.985 2.048 2.122 2.18  2.251 2.312 2.294 2.354 2.437 2.698 3.056 3.348 3.72  4.041 4.348 4.562 4.893 5.148 6.518 7.571 8.348 9.155 10.66 11.14 11.67 11.92 12.2  12.44 12.45 12.71 12.81 12.54 12.1  11.63 11.11 10.55 10.32 10.54 10.8  10.86 10.54 10.13 9.249 8.652 8.276 7.816 7.372 7.351 7.618 8.04  8.702 9.424 10.36 11.34 12.02 12.71 13.77 14.84 16.4  17.99 19.58 21.18 22.7  24.31 25.76 26.43 27.11 27.88 31.62 38.07 45.42 56.5  68.11 77.84 85.31 100   75.62 45.38 0     0    
             1.807 2.066 2.151 2.161 2.245 2.251 2.336 2.339 2.424 2.432 2.611 2.804 2.92  3.111 3.143 3.244 3.352 3.388 3.414 3.645 3.681 3.762 3.774 3.779 3.885 4.054 4.287 4.617 4.938 5.176 6.188 7.776 8.594 8.899 8.927 8.791 8.373 7.88  7.48  7.342 7.269 7.184 7.171 7.302 7.567 7.819 7.757 7.203 6.374 5.457 4.663 3.909 3.41  2.994 2.757 2.608 2.665 2.755 2.94  3.666 4.522 5.649 6.832 8.095 9.543 10.75 11.37 11.97 12.67 16.15 22.09 28.98 39.36 50.68 60.62 69.24 75.62 100   29.7  0     0    
             1.869 2.108 2.183 2.249 2.32  2.381 2.455 2.447 2.521 2.589 2.788 3.085 3.387 3.693 3.92  4.078 4.314 4.548 4.716 5.588 6.257 6.66  7.152 7.786 8.049 8.246 8.418 8.609 8.779 8.849 9.28  9.728 9.787 9.675 9.371 8.883 8.207 7.459 6.83  6.614 6.409 6.193 6.066 6.146 6.359 6.593 6.843 6.787 6.766 6.643 6.679 6.829 6.999 7.248 7.581 7.784 8.033 8.427 8.936 9.652 10.48 11.45 12.36 13.37 14.5  15.34 15.86 16.28 16.8  19.42 23.73 28.59 35.33 41.75 45.92 47.09 45.38 29.7  100   0     0    
             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     100   0    
             0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     100  
